tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
407,39985.0,12.0,3.0,12.130540025310887,5.0,0.0
408,39985.0,12.0,3.0,12.148735920394468,5.0,0.0
409,39985.0,12.0,3.0,12.166884676364347,5.0,0.0
410,39985.0,12.0,3.0,12.18498670920417,5.0,0.0
411,39985.0,12.0,3.0,12.203075526144305,5.0,0.0
412,39985.0,12.0,3.0,12.221118247462414,5.0,0.0
413,39985.0,12.0,3.0,12.239143805537793,5.0,0.0
414,39985.0,12.0,3.0,12.257167470339205,5.0,0.0
415,39985.0,12.0,3.0,12.27514516569866,5.0,0.0
416,39985.0,12.0,3.0,12.293104238808269,5.0,0.0
417,39985.0,12.0,3.0,12.310969793107168,5.0,0.0
418,39985.0,12.0,3.0,12.328840714078247,5.0,0.0
419,39985.0,12.0,3.0,12.346705277817989,5.0,0.0
420,39985.0,12.0,3.0,12.364543943492002,5.0,0.0
421,39985.0,12.0,3.0,12.382332439308955,5.0,0.0
422,39985.0,12.0,3.0,12.400084932692511,5.0,0.0
423,39985.0,12.0,3.0,12.417823074068146,5.0,0.0
424,39985.0,12.0,3.0,12.435520080616344,5.0,0.0
425,39985.0,12.0,3.0,12.453203503931693,5.0,0.0
426,39985.0,12.0,3.0,12.470855285731774,5.0,0.0
427,39985.0,12.0,3.0,12.488496611044484,5.0,0.0
428,39985.0,12.0,3.0,12.506081454653602,5.0,0.0
429,39985.0,12.0,3.0,12.523615427940092,5.0,0.0
430,39985.0,12.0,3.0,12.541131781236835,5.0,0.0
431,39985.0,12.0,3.0,12.558617349654943,5.0,0.0
432,39985.0,12.0,3.0,12.576058610592414,5.0,0.0
433,39985.0,12.0,3.0,12.593485611999778,5.0,0.0
434,39985.0,12.0,3.0,12.610868586633579,5.0,0.0
435,39985.0,12.0,3.0,12.62824565977897,5.0,0.0
436,39985.0,12.0,3.0,12.645582895136101,5.0,0.0
437,39985.0,12.0,3.0,12.662902174352151,5.0,0.0
438,39985.0,12.0,3.0,12.680173799997439,5.0,0.0
439,39985.0,12.0,3.0,12.697439338964024,5.0,0.0
